FrameIndex,TrueLabel,ViT_Pred,HOC_Pred,Cyclo_Pred,DS_Fusion_Pred,Correct,Confidence,Conflict,SNR
98,8PSK,BPSK,8psk,8PSK,8PSK,1,0.978842622471646,0.778488897768029,15
99,8PSK,8PSK,8psk,8PSK,8PSK,1,0.998544809356974,0.240991575432892,15
1,8PSK,QPSK,8psk,16QAM,16QAM,0,0.470492272317533,0.512326168934407,2.5
10,8PSK,8PSK,8psk,16QAM,8PSK,1,0.467847096573235,0.492997399459805,2.5
100,8PSK,8PSK,8psk,16QAM,8PSK,1,0.438621020250201,0.496883337636412,2.5
101,8PSK,8PSK,8psk,16QAM,16QAM,0,0.414806900352565,0.505507972314691,2.5
102,8PSK,8PSK,8psk,16QAM,16QAM,0,0.434368840674293,0.494812907383743,2.5
103,8PSK,8PSK,8psk,16QAM,8PSK,1,0.468279412505751,0.49329080276858,2.5
104,8PSK,8PSK,8psk,16QAM,8PSK,1,0.455681216886622,0.49416818776543,2.5
105,8PSK,8PSK,8psk,16QAM,8PSK,1,0.456937244390047,0.495654079005297,2.5
106,8PSK,8PSK,8psk,16QAM,8PSK,1,0.466756678195593,0.491712018057652,2.5
107,8PSK,8PSK,8psk,16QAM,8PSK,1,0.442420795637137,0.496574444099251,2.5
108,8PSK,8PSK,8psk,16QAM,8PSK,1,0.466083148651582,0.492333301741148,2.5
109,8PSK,16QAM,8psk,16QAM,16QAM,0,0.7691208963169,0.389022437467601,2.5
11,8PSK,8PSK,8psk,16QAM,8PSK,1,0.412823700291724,0.500047264836469,2.5
110,8PSK,8PSK,8psk,16QAM,8PSK,1,0.453051431596508,0.494204077561383,2.5
111,8PSK,QPSK,8psk,16QAM,16QAM,0,0.508959998442271,0.500923489889944,2.5
112,8PSK,16QAM,8psk,16QAM,16QAM,0,0.625346903015924,0.450652187490644,2.5
113,8PSK,QPSK,8psk,16QAM,16QAM,0,0.437190184456836,0.508033933057167,2.5
114,8PSK,8PSK,8psk,16QAM,16QAM,0,0.445132399656927,0.496226553813651,2.5
115,8PSK,8PSK,8psk,16QAM,16QAM,0,0.457830723413119,0.490231527743277,2.5
116,8PSK,8PSK,8psk,16QAM,16QAM,0,0.453831104088462,0.489531885182417,2.5
117,8PSK,8PSK,8psk,16QAM,8PSK,1,0.479527975992894,0.492903447795954,2.5
118,8PSK,8PSK,8psk,16QAM,16QAM,0,0.48696496139411,0.490856413880161,2.5
119,8PSK,QPSK,8psk,16QAM,16QAM,0,0.508445510733128,0.501064441562449,2.5
12,8PSK,8PSK,8psk,16QAM,16QAM,0,0.452548582728061,0.489578204761182,2.5
120,8PSK,8PSK,8psk,16QAM,8PSK,1,0.452316765366584,0.495992301046622,2.5
121,8PSK,16QAM,8psk,16QAM,16QAM,0,0.68878393939695,0.429384371990881,2.5
122,8PSK,8PSK,8psk,16QAM,16QAM,0,0.442059909477297,0.497404454052772,2.5
123,8PSK,8PSK,8psk,16QAM,8PSK,1,0.467166677865828,0.49236393297253,2.5
124,8PSK,8PSK,8psk,16QAM,8PSK,1,0.465356053149728,0.49250832887688,2.5
125,8PSK,8PSK,8psk,16QAM,16QAM,0,0.479857413177647,0.487225991675176,2.5
126,8PSK,8PSK,8psk,16QAM,16QAM,0,0.442350211467862,0.49358255936089,2.5
127,8PSK,8PSK,8psk,16QAM,8PSK,1,0.452483651670277,0.494424087909901,2.5
128,8PSK,8PSK,8psk,16QAM,16QAM,0,0.474922244952221,0.498238161761475,2.5
129,8PSK,8PSK,8psk,16QAM,16QAM,0,0.420732260406796,0.499705420664467,2.5
13,8PSK,8PSK,8psk,16QAM,8PSK,1,0.457189094749085,0.494878630507727,2.5
130,8PSK,8PSK,8psk,16QAM,8PSK,1,0.469288492681971,0.49422841331364,2.5
131,8PSK,16QAM,8psk,16QAM,16QAM,0,0.717816204974856,0.415477671826447,2.5
132,8PSK,8PSK,8psk,16QAM,16QAM,0,0.454839407844157,0.497259372381069,2.5
133,8PSK,8PSK,8psk,16QAM,8PSK,1,0.438878629709855,0.495394646688934,2.5
134,8PSK,QPSK,8psk,16QAM,16QAM,0,0.495792506248252,0.495973390883077,2.5
135,8PSK,QPSK,8psk,16QAM,16QAM,0,0.43212114811952,0.511850595760859,2.5
136,8PSK,8PSK,8psk,16QAM,16QAM,0,0.444026154944657,0.492083687803132,2.5
137,8PSK,8PSK,8psk,16QAM,8PSK,1,0.458060760381747,0.493009676086683,2.5
138,8PSK,8PSK,8psk,16QAM,8PSK,1,0.445775952080117,0.494486072443635,2.5
139,8PSK,QPSK,8psk,16QAM,16QAM,0,0.437618451007895,0.509847816762668,2.5
14,8PSK,8PSK,8psk,16QAM,16QAM,0,0.436665255222178,0.497754052352507,2.5
140,8PSK,8PSK,8psk,16QAM,8PSK,1,0.455369840602312,0.492740156751961,2.5
141,8PSK,8PSK,8psk,16QAM,16QAM,0,0.449584508784502,0.49334583835936,2.5
142,8PSK,8PSK,8psk,16QAM,8PSK,1,0.438336421676706,0.495236535200474,2.5
143,8PSK,8PSK,8psk,16QAM,16QAM,0,0.467795939192098,0.496358589167101,2.5
144,8PSK,16QAM,8psk,16QAM,16QAM,0,0.751669070559265,0.399413207561552,2.5
145,8PSK,8PSK,8psk,16QAM,8PSK,1,0.471138988129157,0.494601620579507,2.5
146,8PSK,8PSK,8psk,16QAM,8PSK,1,0.479262757500027,0.491868240040599,2.5
147,8PSK,8PSK,8psk,16QAM,8PSK,1,0.452367586740737,0.493098209712366,2.5
148,8PSK,8PSK,8psk,16QAM,8PSK,1,0.449927106376702,0.493654399044286,2.5
149,8PSK,8PSK,8psk,16QAM,8PSK,1,0.47615070018574,0.491795073137301,2.5
15,8PSK,8PSK,8psk,16QAM,8PSK,1,0.452796103053336,0.493183423303668,2.5
150,8PSK,8PSK,8psk,16QAM,8PSK,1,0.449087500759616,0.492905513228055,2.5
151,8PSK,8PSK,8psk,16QAM,8PSK,1,0.44489086986728,0.493830968731135,2.5
152,8PSK,8PSK,8psk,16QAM,8PSK,1,0.4629018750493,0.493639612893098,2.5
153,8PSK,8PSK,8psk,16QAM,8PSK,1,0.439465389940719,0.494069556967222,2.5
154,8PSK,8PSK,8psk,16QAM,8PSK,1,0.432725547999154,0.499063819707578,2.5
155,8PSK,8PSK,8psk,16QAM,16QAM,0,0.429947333672447,0.49563880181463,2.5
156,8PSK,8PSK,8psk,16QAM,8PSK,1,0.444310026241809,0.492950644150332,2.5
157,8PSK,8PSK,8psk,16QAM,8PSK,1,0.433442565104577,0.494457529965343,2.5
158,8PSK,8PSK,8psk,16QAM,8PSK,1,0.460077206864145,0.493090502257616,2.5
159,8PSK,8PSK,8psk,16QAM,16QAM,0,0.446886471851928,0.492960675955677,2.5
16,8PSK,16QAM,8psk,16QAM,16QAM,0,0.746794425910542,0.400457603288954,2.5
160,8PSK,8PSK,8psk,16QAM,8PSK,1,0.453932596873383,0.494742612672524,2.5
161,8PSK,8PSK,8psk,16QAM,8PSK,1,0.426965691975921,0.496528875814876,2.5
162,8PSK,8PSK,8psk,16QAM,16QAM,0,0.459359861003727,0.489651586554178,2.5
163,8PSK,8PSK,8psk,16QAM,8PSK,1,0.461260522078041,0.494497702506603,2.5
164,8PSK,8PSK,8psk,16QAM,8PSK,1,0.450598631274989,0.494741963248033,2.5
165,8PSK,8PSK,8psk,16QAM,8PSK,1,0.455768993328325,0.494529325027578,2.5
166,8PSK,8PSK,8psk,16QAM,8PSK,1,0.468432911636159,0.493583375687406,2.5
167,8PSK,QPSK,8psk,16QAM,16QAM,0,0.48855547096791,0.504100068964008,2.5
168,8PSK,8PSK,8psk,16QAM,16QAM,0,0.604872159881064,0.454456038511684,2.5
169,8PSK,8PSK,8psk,16QAM,8PSK,1,0.450432465799079,0.494058781081978,2.5
17,8PSK,16QAM,8psk,16QAM,16QAM,0,0.634609651123923,0.44293334928633,2.5
170,8PSK,8PSK,8psk,16QAM,16QAM,0,0.438342838207323,0.494162087254425,2.5
171,8PSK,8PSK,8psk,16QAM,16QAM,0,0.424164547009517,0.498690023682591,2.5
172,8PSK,QPSK,8psk,16QAM,16QAM,0,0.425124827178146,0.507991946983103,2.5
173,8PSK,8PSK,8psk,16QAM,8PSK,1,0.444848877490783,0.49328707850014,2.5
174,8PSK,8PSK,8psk,16QAM,8PSK,1,0.470182590750366,0.491979931265989,2.5
175,8PSK,8PSK,8psk,16QAM,8PSK,1,0.444806209423175,0.495831972838904,2.5
176,8PSK,16QAM,8psk,16QAM,16QAM,0,0.56825411279074,0.479947077742309,2.5
177,8PSK,8PSK,8psk,16QAM,16QAM,0,0.502810841533511,0.482387003566061,2.5
178,8PSK,8PSK,8psk,16QAM,16QAM,0,0.494608656427455,0.487898828238988,2.5
179,8PSK,8PSK,8psk,16QAM,8PSK,1,0.459289439013317,0.494532176344908,2.5
18,8PSK,8PSK,8psk,16QAM,8PSK,1,0.458635917775644,0.493247377196787,2.5
180,8PSK,16QAM,8psk,16QAM,16QAM,0,0.595850200128812,0.459646265128307,2.5
181,8PSK,8PSK,8psk,16QAM,16QAM,0,0.446335410148307,0.489965846351388,2.5
182,8PSK,64QAM,8psk,16QAM,16QAM,0,0.603487729303541,0.464264226282432,2.5
183,8PSK,8PSK,8psk,16QAM,8PSK,1,0.439131713388107,0.49586713037167,2.5
184,8PSK,8PSK,8psk,16QAM,16QAM,0,0.468290232398887,0.499878401978562,2.5
185,8PSK,8PSK,8psk,16QAM,8PSK,1,0.430969051101093,0.498864575051683,2.5
186,8PSK,8PSK,8psk,16QAM,8PSK,1,0.439578157976865,0.493296714230429,2.5
187,8PSK,8PSK,8psk,16QAM,8PSK,1,0.460846394476468,0.492068006032276,2.5
188,8PSK,QPSK,8psk,16QAM,16QAM,0,0.458246401992337,0.511593510362537,2.5
189,8PSK,8PSK,8psk,16QAM,16QAM,0,0.45945252183697,0.488240151818721,2.5
19,8PSK,8PSK,8psk,16QAM,8PSK,1,0.48423857193449,0.49127349897279,2.5
190,8PSK,8PSK,8psk,16QAM,8PSK,1,0.446167560877938,0.492019289237823,2.5
191,8PSK,QPSK,8psk,16QAM,16QAM,0,0.440398566178772,0.516887942587535,2.5
192,8PSK,8PSK,8psk,16QAM,8PSK,1,0.489881496821884,0.491811828651143,2.5
193,8PSK,8PSK,8psk,16QAM,8PSK,1,0.450672172226842,0.494655243577588,2.5
194,8PSK,QPSK,8psk,16QAM,16QAM,0,0.536720532004237,0.493103393565832,2.5
195,8PSK,8PSK,8psk,16QAM,16QAM,0,0.484301272957503,0.490066332258154,2.5
196,8PSK,QPSK,8psk,16QAM,16QAM,0,0.419294856125966,0.507359608492193,2.5
197,8PSK,8PSK,8psk,16QAM,8PSK,1,0.470681246930167,0.49259034025132,2.5
198,8PSK,8PSK,8psk,16QAM,8PSK,1,0.431256321455647,0.497555317544042,2.5
199,8PSK,8PSK,8psk,16QAM,8PSK,1,0.47647957858238,0.492045000029108,2.5
2,8PSK,8PSK,8psk,16QAM,8PSK,1,0.451391343403785,0.494165591905191,2.5
20,8PSK,8PSK,8psk,16QAM,8PSK,1,0.430957606002005,0.494626874726773,2.5
200,8PSK,8PSK,8psk,16QAM,8PSK,1,0.488763005349972,0.491190338574481,2.5
21,8PSK,8PSK,8psk,16QAM,16QAM,0,0.492400083417592,0.498494449473554,2.5
22,8PSK,8PSK,8psk,16QAM,8PSK,1,0.474600741502174,0.49202958890746,2.5
23,8PSK,QPSK,8psk,16QAM,16QAM,0,0.527072375342687,0.496015334252341,2.5
24,8PSK,8PSK,8psk,16QAM,16QAM,0,0.603646501302933,0.457961343610188,2.5
25,8PSK,8PSK,8psk,16QAM,16QAM,0,0.430309038816976,0.50267382880908,2.5
26,8PSK,8PSK,8psk,16QAM,16QAM,0,0.434414937067648,0.494285784556105,2.5
27,8PSK,8PSK,8psk,16QAM,8PSK,1,0.468119102760343,0.495964525760768,2.5
28,8PSK,8PSK,8psk,16QAM,8PSK,1,0.486474341581918,0.490818873347772,2.5
29,8PSK,8PSK,8psk,16QAM,8PSK,1,0.480059839831966,0.49305192886262,2.5
3,8PSK,16QAM,8psk,16QAM,16QAM,0,0.731827799573677,0.408512051794475,2.5
30,8PSK,8PSK,8psk,16QAM,16QAM,0,0.464071242733334,0.500868579531228,2.5
31,8PSK,8PSK,8psk,16QAM,8PSK,1,0.447805462364169,0.495897058782681,2.5
32,8PSK,8PSK,8psk,16QAM,16QAM,0,0.48415412816368,0.481980662555513,2.5
33,8PSK,8PSK,8psk,16QAM,16QAM,0,0.487369188413649,0.498896986290961,2.5
34,8PSK,8PSK,8psk,16QAM,8PSK,1,0.454063898901582,0.495801228608652,2.5
35,8PSK,8PSK,8psk,16QAM,8PSK,1,0.479330424951699,0.492949396126627,2.5
36,8PSK,16QAM,8psk,16QAM,16QAM,0,0.654307508208378,0.437588913744367,2.5
37,8PSK,8PSK,8psk,16QAM,8PSK,1,0.477169291117833,0.493048798945804,2.5
38,8PSK,8PSK,8psk,16QAM,8PSK,1,0.483971320515412,0.494709005520121,2.5
39,8PSK,8PSK,8psk,16QAM,8PSK,1,0.456433672478706,0.495772130858904,2.5
4,8PSK,8PSK,8psk,16QAM,16QAM,0,0.478671974904514,0.499505341810682,2.5
40,8PSK,8PSK,8psk,16QAM,8PSK,1,0.436481988440276,0.495450892549942,2.5
41,8PSK,8PSK,8psk,16QAM,8PSK,1,0.453639893735841,0.493671260667923,2.5
42,8PSK,8PSK,8psk,16QAM,8PSK,1,0.433985149945176,0.495539656971872,2.5
43,8PSK,8PSK,8psk,16QAM,8PSK,1,0.527946873571819,0.487950475396987,2.5
44,8PSK,8PSK,8psk,16QAM,16QAM,0,0.462703724605274,0.494207218679154,2.5
45,8PSK,8PSK,8psk,16QAM,8PSK,1,0.484899907334662,0.491266886312382,2.5
46,8PSK,8PSK,8psk,16QAM,8PSK,1,0.492135843233669,0.490764089538791,2.5
47,8PSK,8PSK,8psk,16QAM,16QAM,0,0.434664527019969,0.502603127684201,2.5
48,8PSK,8PSK,8psk,16QAM,8PSK,1,0.463707544425983,0.491867258303834,2.5
49,8PSK,8PSK,8psk,16QAM,16QAM,0,0.424399697774985,0.500381099435748,2.5
5,8PSK,8PSK,8psk,16QAM,16QAM,0,0.435985778542853,0.496519773572299,2.5
50,8PSK,8PSK,8psk,16QAM,8PSK,1,0.470323869066954,0.493960005426865,2.5
51,8PSK,QPSK,8psk,16QAM,16QAM,0,0.532449616637644,0.49459527892016,2.5
52,8PSK,8PSK,8psk,16QAM,8PSK,1,0.430263191630287,0.497834387232201,2.5
53,8PSK,8PSK,8psk,16QAM,8PSK,1,0.486344464013216,0.491016233064831,2.5
54,8PSK,8PSK,8psk,16QAM,16QAM,0,0.409930130275047,0.501752566112154,2.5
55,8PSK,QPSK,8psk,16QAM,16QAM,0,0.458757835434298,0.512408285647561,2.5
56,8PSK,16QAM,8psk,16QAM,16QAM,0,0.670339162988898,0.431853067989524,2.5
57,8PSK,8PSK,8psk,16QAM,8PSK,1,0.461050358486135,0.495739378386365,2.5
58,8PSK,8PSK,8psk,16QAM,16QAM,0,0.444028073484143,0.493490788483129,2.5
59,8PSK,8PSK,8psk,16QAM,16QAM,0,0.442881635522413,0.497620982050164,2.5
6,8PSK,8PSK,8psk,16QAM,8PSK,1,0.449260194323618,0.494911669313939,2.5
60,8PSK,8PSK,8psk,16QAM,8PSK,1,0.481536250710674,0.492476679779258,2.5
61,8PSK,QPSK,8psk,16QAM,16QAM,0,0.462264452971821,0.513930115714511,2.5
62,8PSK,8PSK,8psk,16QAM,16QAM,0,0.42269820062031,0.505321526817035,2.5
63,8PSK,8PSK,8psk,16QAM,8PSK,1,0.482311029384314,0.491247682219682,2.5
64,8PSK,QPSK,8psk,16QAM,16QAM,0,0.447682957753524,0.517373299354091,2.5
65,8PSK,8PSK,8psk,16QAM,16QAM,0,0.456645160231324,0.493886750595157,2.5
66,8PSK,QPSK,8psk,16QAM,16QAM,0,0.517846132251503,0.493557226781098,2.5
67,8PSK,8PSK,8psk,16QAM,16QAM,0,0.45118202490053,0.496483084328967,2.5
68,8PSK,8PSK,8psk,16QAM,16QAM,0,0.438693018905174,0.50026899955129,2.5
69,8PSK,QPSK,8psk,16QAM,16QAM,0,0.509395686369011,0.498742223906011,2.5
7,8PSK,8PSK,8psk,16QAM,16QAM,0,0.436482269131457,0.495743145251739,2.5
70,8PSK,8PSK,8psk,16QAM,8PSK,1,0.477966944536298,0.492024193207056,2.5
71,8PSK,8PSK,8psk,16QAM,8PSK,1,0.432549978204382,0.497037886245697,2.5
72,8PSK,8PSK,8psk,16QAM,8PSK,1,0.445699026080049,0.493220581726363,2.5
73,8PSK,8PSK,8psk,16QAM,8PSK,1,0.425916143395072,0.496011049748086,2.5
74,8PSK,QPSK,8psk,16QAM,16QAM,0,0.434386258802263,0.519534932973871,2.5
75,8PSK,QPSK,8psk,16QAM,16QAM,0,0.514990301546838,0.500269133981897,2.5
76,8PSK,8PSK,8psk,16QAM,8PSK,1,0.482761898084815,0.491312183198817,2.5
77,8PSK,8PSK,8psk,16QAM,8PSK,1,0.477079973895155,0.491898737650927,2.5
78,8PSK,QPSK,8psk,16QAM,16QAM,0,0.463360713917988,0.504572974503572,2.5
79,8PSK,8PSK,8psk,16QAM,8PSK,1,0.458891013803959,0.493946718627866,2.5
8,8PSK,8PSK,8psk,16QAM,8PSK,1,0.456770837479254,0.492540767875657,2.5
80,8PSK,QPSK,8psk,16QAM,16QAM,0,0.418911679589637,0.512341317626197,2.5
81,8PSK,8PSK,8psk,16QAM,16QAM,0,0.446115203681019,0.494636177230832,2.5
82,8PSK,8PSK,8psk,16QAM,16QAM,0,0.433679711947558,0.497184091145757,2.5
83,8PSK,8PSK,8psk,16QAM,8PSK,1,0.46747358615233,0.494078815538047,2.5
84,8PSK,8PSK,8psk,16QAM,8PSK,1,0.446794503561583,0.49278186217511,2.5
85,8PSK,8PSK,8psk,16QAM,8PSK,1,0.463143387661974,0.492324947491362,2.5
86,8PSK,16QAM,8psk,16QAM,16QAM,0,0.655382740741044,0.441898777985158,2.5
87,8PSK,8PSK,8psk,16QAM,16QAM,0,0.43650233380238,0.499092483183654,2.5
88,8PSK,8PSK,8psk,16QAM,8PSK,1,0.466356485044166,0.492526392462787,2.5
89,8PSK,8PSK,8psk,16QAM,8PSK,1,0.470825425054463,0.492635006636749,2.5
9,8PSK,8PSK,8psk,16QAM,16QAM,0,0.449358879760714,0.500521907140869,2.5
90,8PSK,8PSK,8psk,16QAM,8PSK,1,0.461747145076549,0.493542119922054,2.5
91,8PSK,QPSK,8psk,16QAM,16QAM,0,0.463153122353496,0.512737412841738,2.5
92,8PSK,16QAM,8psk,16QAM,16QAM,0,0.686283701602575,0.431474261764717,2.5
93,8PSK,8PSK,8psk,16QAM,8PSK,1,0.457191444465453,0.492891031893815,2.5
94,8PSK,QPSK,8psk,16QAM,16QAM,0,0.609379138586006,0.465531407603376,2.5
95,8PSK,8PSK,8psk,16QAM,8PSK,1,0.446635388123664,0.493681303463437,2.5
96,8PSK,QPSK,8psk,16QAM,16QAM,0,0.532383213405369,0.49190054135511,2.5
97,8PSK,8PSK,8psk,16QAM,8PSK,1,0.451956984512197,0.493171907540934,2.5
98,8PSK,8PSK,8psk,16QAM,8PSK,1,0.44950714260073,0.493320203276166,2.5
99,8PSK,QPSK,8psk,16QAM,16QAM,0,0.537820365315332,0.492457481320422,2.5
1,8PSK,8PSK,8psk,16QAM,8PSK,1,0.550532988930518,0.685989097325383,5
10,8PSK,8PSK,8psk,16QAM,8PSK,1,0.587551026205606,0.682772155764294,5
100,8PSK,QPSK,8psk,16QAM,16QAM,0,0.592485619495108,0.660933532221198,5
101,8PSK,8PSK,8psk,16QAM,16QAM,0,0.433137577323531,0.697007337643125,5
102,8PSK,8PSK,8psk,16QAM,8PSK,1,0.566393516181892,0.681045276618115,5
103,8PSK,8PSK,8psk,16QAM,8PSK,1,0.601125425559871,0.685291893275291,5
104,8PSK,8PSK,8psk,16QAM,8PSK,1,0.583599586768789,0.686835536578963,5
105,8PSK,8PSK,8psk,16QAM,8PSK,1,0.704499010866704,0.662896178936111,5
106,8PSK,8PSK,8psk,16QAM,16QAM,0,0.525591950056695,0.663016429722173,5
107,8PSK,8PSK,8psk,16QAM,8PSK,1,0.574181248452875,0.685733780625336,5
108,8PSK,QPSK,8psk,16QAM,16QAM,0,0.476687058060438,0.707570015609711,5
109,8PSK,8PSK,8psk,16QAM,8PSK,1,0.576078018550451,0.688344005375025,5
11,8PSK,8PSK,8psk,16QAM,8PSK,1,0.605607908709089,0.682060434030326,5
110,8PSK,8PSK,8psk,16QAM,8PSK,1,0.531170718400247,0.686716882595686,5
111,8PSK,16QAM,8psk,16QAM,16QAM,0,0.802271741159601,0.584047540804686,5
112,8PSK,QPSK,8psk,16QAM,16QAM,0,0.468617402309136,0.703641774902465,5
113,8PSK,8PSK,8psk,16QAM,8PSK,1,0.592339244005825,0.683663215934118,5
114,8PSK,QPSK,8psk,16QAM,16QAM,0,0.434672858390059,0.712362623901285,5
115,8PSK,8PSK,8psk,16QAM,8PSK,1,0.527523192946171,0.693191026809879,5
116,8PSK,8PSK,8psk,16QAM,8PSK,1,0.499619938962031,0.690313572796302,5
117,8PSK,8PSK,8psk,16QAM,8PSK,1,0.431174035180423,0.68324637672136,5
118,8PSK,QPSK,8psk,16QAM,16QAM,0,0.488127636949764,0.706541303572805,5
119,8PSK,QPSK,8psk,16QAM,16QAM,0,0.472430730794008,0.709853026033675,5
12,8PSK,QPSK,8psk,16QAM,16QAM,0,0.480539536800483,0.707434593460418,5
120,8PSK,8PSK,8psk,16QAM,8PSK,1,0.61495787367659,0.680421989736329,5
121,8PSK,16QAM,8psk,16QAM,16QAM,0,0.664234319835863,0.650002994976723,5
122,8PSK,8PSK,8psk,16QAM,8PSK,1,0.598909152735494,0.68190380052671,5
123,8PSK,8PSK,8psk,16QAM,8PSK,1,0.582249621676569,0.684250816520031,5
124,8PSK,8PSK,8psk,16QAM,8PSK,1,0.550599608809439,0.683678210419066,5
125,8PSK,8PSK,8psk,16QAM,8PSK,1,0.556116137205319,0.686962067041655,5
126,8PSK,8PSK,8psk,16QAM,8PSK,1,0.591626803392674,0.683159898996566,5
127,8PSK,8PSK,8psk,16QAM,8PSK,1,0.565904337266554,0.689189112119652,5
128,8PSK,8PSK,8psk,16QAM,8PSK,1,0.47356713629965,0.678289136564473,5
129,8PSK,8PSK,8psk,16QAM,8PSK,1,0.569612484041523,0.684739611290059,5
13,8PSK,8PSK,8psk,16QAM,8PSK,1,0.560890757857351,0.68679915345615,5
130,8PSK,8PSK,8psk,16QAM,8PSK,1,0.531241854538531,0.691935492118145,5
131,8PSK,8PSK,8psk,16QAM,8PSK,1,0.473763388967082,0.681563113676216,5
132,8PSK,8PSK,8psk,16QAM,8PSK,1,0.559154651918435,0.68744752452752,5
133,8PSK,8PSK,8psk,16QAM,8PSK,1,0.520675107154823,0.682873855506176,5
134,8PSK,8PSK,8psk,16QAM,8PSK,1,0.547754052652232,0.683146212850684,5
135,8PSK,16QAM,8psk,16QAM,16QAM,0,0.668507798501799,0.633637614059863,5
136,8PSK,8PSK,8psk,16QAM,8PSK,1,0.6997168155483,0.664063951943109,5
137,8PSK,8PSK,8psk,16QAM,8PSK,1,0.5888208924808,0.686572329066338,5
138,8PSK,16QAM,8psk,16QAM,16QAM,0,0.860963736973179,0.54052231446238,5
139,8PSK,8PSK,8psk,16QAM,8PSK,1,0.62021415276841,0.678187530259059,5
14,8PSK,8PSK,8psk,16QAM,8PSK,1,0.565990291699009,0.677435555602102,5
140,8PSK,8PSK,8psk,16QAM,8PSK,1,0.506497152805809,0.686923991275432,5
141,8PSK,8PSK,8psk,16QAM,16QAM,0,0.432893424471614,0.705229521580201,5
142,8PSK,8PSK,8psk,16QAM,8PSK,1,0.544100084393102,0.68326844085875,5
143,8PSK,8PSK,8psk,16QAM,8PSK,1,0.629796770869866,0.677547176293088,5
144,8PSK,8PSK,8psk,16QAM,8PSK,1,0.571087211992749,0.68502924753576,5
145,8PSK,8PSK,8psk,16QAM,8PSK,1,0.552062992154587,0.687730118496492,5
146,8PSK,8PSK,8psk,16QAM,8PSK,1,0.577472047081882,0.678616723777443,5
147,8PSK,8PSK,8psk,16QAM,8PSK,1,0.587115904754791,0.683993538345162,5
148,8PSK,8PSK,8psk,16QAM,8PSK,1,0.554295458521131,0.68518125568411,5
149,8PSK,8PSK,8psk,16QAM,8PSK,1,0.56913777685936,0.684472811399677,5
15,8PSK,8PSK,8psk,16QAM,8PSK,1,0.588344204448235,0.68562065999725,5
150,8PSK,8PSK,8psk,16QAM,8PSK,1,0.591060874203948,0.68513841426863,5
151,8PSK,8PSK,8psk,16QAM,8PSK,1,0.480860627651779,0.688420238948746,5
152,8PSK,8PSK,8psk,16QAM,8PSK,1,0.514857346564852,0.685934333798498,5
153,8PSK,8PSK,8psk,16QAM,16QAM,0,0.542561780826689,0.657687639840662,5
154,8PSK,8PSK,8psk,16QAM,8PSK,1,0.584235686903347,0.68096413632737,5
155,8PSK,QPSK,8psk,16QAM,16QAM,0,0.592082535784833,0.656298996195889,5
156,8PSK,8PSK,8psk,16QAM,8PSK,1,0.445350467084445,0.695842063425191,5
157,8PSK,8PSK,8psk,16QAM,16QAM,0,0.542399286416601,0.659843210380078,5
158,8PSK,8PSK,8psk,16QAM,8PSK,1,0.574400958702532,0.686619631580973,5
159,8PSK,8PSK,8psk,16QAM,8PSK,1,0.583360238262868,0.683723000915109,5
16,8PSK,8PSK,8psk,16QAM,8PSK,1,0.550005790801734,0.684439501254096,5
160,8PSK,16QAM,8psk,16QAM,16QAM,0,0.817697884522594,0.57652329413573,5
161,8PSK,16QAM,8psk,16QAM,16QAM,0,0.776980163096598,0.588932947605491,5
162,8PSK,8PSK,8psk,16QAM,8PSK,1,0.596848788133928,0.682506044695465,5
163,8PSK,QPSK,8psk,16QAM,16QAM,0,0.49452878616781,0.706354120831915,5
164,8PSK,QPSK,8psk,16QAM,QPSK,0,0.437096886906445,0.726830999064508,5
165,8PSK,8PSK,8psk,16QAM,8PSK,1,0.599290928473305,0.682878292431227,5
166,8PSK,8PSK,8psk,16QAM,8PSK,1,0.633910293094751,0.677724700919956,5
167,8PSK,8PSK,8psk,16QAM,8PSK,1,0.566404294958774,0.688229208614486,5
168,8PSK,16QAM,8psk,16QAM,16QAM,0,0.646989180787337,0.652862086086667,5
169,8PSK,8PSK,8psk,16QAM,8PSK,1,0.548047883234495,0.688334994578606,5
17,8PSK,8PSK,8psk,16QAM,8PSK,1,0.494988381601139,0.696009919603233,5
170,8PSK,8PSK,8psk,16QAM,16QAM,0,0.536675642139666,0.664913552212741,5
171,8PSK,8PSK,8psk,16QAM,16QAM,0,0.394980571500384,0.702300132800608,5
172,8PSK,8PSK,8psk,16QAM,8PSK,1,0.459374070927305,0.695748697234056,5
173,8PSK,QPSK,8psk,16QAM,16QAM,0,0.481984184351159,0.707209723972589,5
174,8PSK,8PSK,8psk,16QAM,8PSK,1,0.483181270909487,0.68485666207981,5
175,8PSK,8PSK,8psk,16QAM,8PSK,1,0.548576030736157,0.692213681139937,5
176,8PSK,8PSK,8psk,16QAM,16QAM,0,0.57869315072806,0.652718611690804,5
177,8PSK,8PSK,8psk,16QAM,8PSK,1,0.495389310777459,0.691583466528211,5
178,8PSK,8PSK,8psk,16QAM,8PSK,1,0.623745430247122,0.678686126894182,5
179,8PSK,8PSK,8psk,16QAM,8PSK,1,0.516290628160202,0.688021667206788,5
18,8PSK,8PSK,8psk,16QAM,8PSK,1,0.595029080012525,0.683027569183032,5
180,8PSK,16QAM,8psk,16QAM,16QAM,0,0.792532620520188,0.600865194585289,5
181,8PSK,8PSK,8psk,16QAM,8PSK,1,0.472268920925202,0.67482378398303,5
